Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,20031607,2009,R01HL048048,1999,2006,2006,2006R01HL048048,349741,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,15321837,2004,R01HL049513,1999,2001,2001,2001R01HL049513,291204,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30124154,2019,R01HL052233,1999,2016,2016,2016R01HL052233,432341,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,24751376,2014,R01HL055638,1999,2016,2014,2014R01HL055638,445184,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23555291,2013,R01HL055673,1999,2016,2013,2013R01HL055673,727414,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,17461796,2007,R01HL056593,1999,2006,2006,2006R01HL056593,440882,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,15358785,2004,R01HL056593,1999,2006,2004,2004R01HL056593,514208,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,16609145,2006,R01HL057974,1999,2005,2005,2005R01HL057974,701093,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26333678,2016,R01HL057986,1999,2016,2016,2016R01HL057986,434037,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25124321,2014,R01HL057986,1999,2016,2014,2014R01HL057986,442907,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18197702,2008,R01HL057986,1999,2016,2008,2008R01HL057986,536613,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,15677715,2005,R01HL058541,1999,2014,2005,2005R01HL058541,588733,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28768753,2017,R01HL059367,1999,2021,2017,2017R01HL059367,814750,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,17870468,2007,R01HL061001,1999,2006,2006,2006R01HL061001,458684,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22493497,2012,T32HL007121,1999,2020,2012,2012T32HL007121,1002726,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,24507775,2014,T32HL007208,1999,2020,2014,2014T32HL007208,759595,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,24507774,2014,T32HL007208,1999,2020,2014,2014T32HL007208,759595,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28254801,2017,T32HL007284,1999,2020,2017,2017T32HL007284,865226,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29708512,2018,T32HL007343,1999,2020,2018,2018T32HL007343,588693,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31020929,2019,T32HL007411,1999,2020,2019,2019T32HL007411,512117,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26333678,2016,T32HL007411,1999,2020,2016,2016T32HL007411,543520,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29716940,2018,T32HL007575,1999,2019,2018,2018T32HL007575,361210,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31250329,2019,T32HL007604,1999,2020,2019,2019T32HL007604,705168,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,27673306,2016,T32HL007604,1999,2020,2016,2016T32HL007604,866701,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,23141813,2012,T32HL007604,1999,2020,2012,2012T32HL007604,812918,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22714699,2012,T32HL007604,1999,2020,2012,2012T32HL007604,812918,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30026278,2018,T32HL007676,1999,2020,2018,2018T32HL007676,537804,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30297903,2018,T32HL007843,1999,2020,2018,2018T32HL007843,624769,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29483174,2018,T32HL007843,1999,2020,2018,2018T32HL007843,624769,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28751571,2017,T32HL007843,1999,2020,2017,2017T32HL007843,647899,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28550381,2017,T32HL007843,1999,2020,2017,2017T32HL007843,647899,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,33020528,2020,T32HL007853,1999,2021,2020,2020T32HL007853,615556,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31978056,2020,T32HL007853,1999,2021,2020,2020T32HL007853,615556,T32,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30726226,2019,T35HL007473,1999,2020,2019,2019T35HL007473,170052,T35,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25412415,2015,U01HL041642,1999,2013,2013,2013U01HL041642,35748,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25412415,2015,U01HL041652,1999,2013,2013,2013U01HL041652,22670,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25412415,2015,U01HL041654,1999,2013,2013,2013U01HL041654,37501,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,27335468,2016,P01HL028481,2000,2019,2016,2016P01HL028481,2959826,P01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26825471,2016,P01HL055798,2000,2016,2016,2016P01HL055798,2129805,P01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25943842,2015,P01HL055798,2000,2016,2015,2015P01HL055798,2155621,P01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26545013,2015,P01HL062984,2000,2015,2015,2015P01HL062984,1634015,P01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22493497,2012,R01HL058812,2000,2011,2011,2011R01HL058812,413557,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,21149300,2011,R01HL064159,2000,2009,2009,2009R01HL064159,519953,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18197702,2008,R01HL065405,2000,2009,2008,2008R01HL065405,620547,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18197702,2008,R01HL065709,2000,2008,2008,2008R01HL065709,493336,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25412415,2015,U01HL065521,2000,2013,2013,2013U01HL065521,23201,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18663786,2008,U01HL066621,2000,2007,2007,2007U01HL066621,2473097,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18375913,2008,U01HL066621,2000,2007,2007,2007U01HL066621,2473097,U01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1
