PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,search_term,avg_cost
30421009,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
30415658,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
30317410,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
30221057,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
30134959,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
30102295,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29910179,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29903928,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29880584,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29880309,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29808005,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29768210,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29729100,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29554494,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29499327,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29484578,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29481659,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29427174,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29385376,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29107016,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29043880,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
29032264,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6,B_CELLCAR_T,512308.6538461539
25582824,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26637657,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26588678,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26461090,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26301204,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26216629,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26129802,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26110267,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26065479,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26042237,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26028505,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
26025962,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25993197,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25987253,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25949921,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25897155,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25890361,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25858803,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25850344,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25842976,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25832831,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25751502,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25721207,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25605860,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
29644163,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25427612,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
25005243,2015,P30CA008748,1999,2021,2015,2015P30CA008748,13415311,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,496863.3703703704
29253114,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
29212954,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
29145885,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
29017060,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28872470,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28819882,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28804489,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28780888,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28706913,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28561728,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28502785,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28456379,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28428075,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28397826,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28346697,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28345023,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28342824,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28225754,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28067900,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28049548,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
27924074,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
27865798,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13122298,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5,B_CELLCAR_T,596468.0909090909
28824851,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
29675462,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27990476,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27930631,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27760047,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27789538,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27721032,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27749327,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27693350,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27659157,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27626062,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27592405,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27521269,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27496730,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27485079,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27471611,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27454297,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27372731,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27347557,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27324121,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27269940,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27262700,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27227483,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27207800,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27193488,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27139507,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27138041,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27068948,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27057662,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27042851,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27016233,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
27000958,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26977780,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26971630,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26899275,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26789923,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26525683,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26516195,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26503962,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26485445,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26473413,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
26325439,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15156180,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8,B_CELLCAR_T,360861.4285714286
25378643,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24667958,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24661650,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24553386,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24329800,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24311149,2014,P30CA008748,1999,2021,2014,2014P30CA008748,13304505,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,2217417.5
24014300,2013,P30CA008748,1999,2021,2013,2013P30CA008748,13565753,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,1695719.125
23872144,2013,P30CA008748,1999,2021,2013,2013P30CA008748,13565753,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4,B_CELLCAR_T,1695719.125
